ID,HighlightFileDataID,HighlightAtlasID,UiMapArtStyleID
91,0,0,1
118,237749,0,1
119,237718,0,1
120,237744,0,1
121,237745,0,1
122,237746,0,1
123,237747,0,1
124,237750,0,1
125,237751,0,1
126,237752,0,1
128,237748,0,1
129,0,0,1
130,0,0,1
131,0,0,1
132,237719,0,1
133,0,0,1
134,0,0,1
135,0,0,1
136,0,0,1
137,0,0,1
138,0,0,1
139,0,0,1
140,0,0,1
141,0,0,1
142,0,0,1
143,0,0,1
144,0,0,1
145,0,0,1
146,0,0,1
147,0,0,1
148,0,0,1
149,0,0,1
150,0,0,1
151,0,0,1
152,0,0,1
153,0,0,1
154,0,0,1
155,0,0,1
156,0,0,1
157,0,0,1
158,0,0,1
159,0,0,1
160,0,0,1
161,0,0,1
162,0,0,1
163,0,0,1
164,0,0,1
165,0,0,1
166,0,0,1
167,0,0,1
168,0,0,1
169,0,0,1
170,0,0,1
171,0,0,1
172,0,0,1
173,0,0,1
174,0,0,1
175,311324,0,1
176,0,0,1
177,0,0,1
178,0,0,1
179,462280,0,1
184,0,0,1
188,0,0,1
189,0,0,1
190,0,0,1
191,0,0,1
192,0,0,1
193,0,0,1
194,0,0,1
195,0,0,1
196,0,0,1
197,0,0,1
198,0,0,1
199,462279,0,1
203,458163,0,1
204,458165,0,1
205,0,0,1
206,459047,0,1
207,0,0,1
208,458013,0,1
209,459046,0,1
210,459048,0,1
211,0,0,1
212,462277,0,1
215,458168,0,1
216,0,0,1
220,0,0,1
224,0,0,1
225,0,0,1
226,0,0,1
227,466289,0,1
228,458164,0,1
229,0,0,1
230,0,0,1
231,0,0,1
232,0,0,1
233,0,0,1
234,0,0,1
235,458167,0,1
236,0,0,1
237,0,0,1
238,0,0,1
239,0,0,1
240,0,0,1
241,0,0,1
242,0,0,1
243,0,0,1
244,0,0,1
245,0,0,1
246,0,0,1
247,0,0,1
248,0,0,1
249,0,0,1
250,0,0,1
251,0,0,1
252,458171,0,1
253,0,0,1
254,0,0,1
255,458169,0,1
256,458170,0,1
257,0,0,1
258,0,0,1
259,0,0,1
260,458172,0,1
261,0,0,1
262,0,0,1
263,0,0,1
264,0,0,1
265,0,0,1
266,0,0,1
267,0,0,1
268,0,0,1
269,0,0,1
270,0,0,1
271,0,0,1
272,0,0,1
273,0,0,1
274,0,0,1
275,0,0,1
276,0,0,1
277,0,0,1
278,0,0,1
279,0,0,1
280,0,0,1
281,0,0,1
282,0,0,1
283,0,0,1
284,0,0,1
285,0,0,1
286,0,0,1
287,462281,0,1
288,0,0,1
289,660139,0,1
290,0,0,1
291,0,0,1
292,0,0,1
293,462282,0,1
294,0,0,1
295,0,0,1
296,0,0,1
297,0,0,1
298,0,0,1
299,0,0,1
300,0,0,1
301,0,0,1
302,0,0,1
303,0,0,1
304,0,0,1
305,0,0,1
306,0,0,1
307,0,0,1
308,0,0,1
309,0,0,1
310,0,0,1
311,0,0,1
312,0,0,1
313,0,0,1
314,0,0,1
315,0,0,1
316,0,0,1
317,0,0,1
322,0,0,1
323,0,0,1
324,0,0,1
325,0,0,1
326,0,0,1
327,0,0,1
328,0,0,1
329,0,0,1
330,0,0,1
331,0,0,1
332,0,0,1
333,0,0,1
334,0,0,1
335,0,0,1
336,0,0,1
337,0,0,1
338,468266,0,1
339,463837,0,1
340,0,0,1
341,0,0,1
342,0,0,1
343,0,0,1
344,0,0,1
345,0,0,1
346,0,0,1
347,0,0,1
348,0,0,1
349,0,0,1
350,0,0,1
351,0,0,1
352,0,0,1
353,0,0,1
354,0,0,1
355,0,0,1
356,0,0,1
357,0,0,1
358,0,0,1
359,0,0,1
360,0,0,1
361,0,0,1
362,0,0,1
363,0,0,1
364,0,0,1
365,0,0,1
366,0,0,1
367,0,0,1
368,0,0,1
369,0,0,1
370,0,0,1
371,0,0,1
372,0,0,1
373,0,0,1
374,0,0,1
