ID,CreatureFootstepID,TerrainSoundID,SoundID,SoundIDSplash
21,8,2,42583,42788
24,8,4,42896,42788
25,8,3,42586,42788
67,8,7,57572,42788
69,8,5,42587,42788
70,10,2,42868,42787
71,10,1,42865,42787
72,10,3,42871,42787
73,10,4,1257,42787
75,10,5,42928,42787
76,10,6,42867,42787
77,10,7,57569,42787
78,10,8,42870,42787
79,11,0,1174,1054
80,11,1,1174,1055
81,11,2,1174,1063
82,11,3,1174,1056
83,11,4,1174,1057
84,11,5,1174,1059
85,11,6,1174,1060
86,11,7,1174,1069
87,11,8,1174,1062
88,11,9,1174,1059
89,8,1,42580,42788
90,8,6,42582,42788
91,8,8,42585,42788
92,8,9,43089,42788
105,12,0,661,42787
106,12,1,661,42787
107,12,2,661,42787
108,12,3,661,42787
109,12,4,661,42787
110,12,5,661,42787
111,12,6,661,42787
112,12,7,661,42787
113,12,8,661,42787
114,12,9,661,42787
115,13,1,1182,0
116,13,1,1182,0
117,13,2,1182,0
118,13,3,1182,0
119,13,4,1182,0
120,13,5,1182,0
121,13,6,1182,0
122,13,7,1182,0
123,13,8,1182,0
124,13,9,1182,0
125,14,1,1265,1054
126,14,1,1265,1055
127,14,2,1265,1063
128,14,3,1265,1057
129,14,4,1265,1058
130,14,5,1265,1059
131,14,6,1265,1060
132,14,7,1265,1069
133,14,8,1265,1062
134,14,9,1265,1059
158,7,1,42565,42787
159,7,2,42568,42787
160,7,3,42571,42787
161,7,4,42898,42787
162,7,5,42572,42787
163,7,6,42567,42787
164,7,7,57571,42787
165,7,8,42570,42787
166,7,9,43088,42787
168,6,1,2546,187844
169,6,2,2546,187844
170,6,3,2546,187844
171,6,4,2546,187844
172,6,5,2546,187844
173,6,6,2546,187844
174,6,7,2546,187844
175,6,8,2546,187844
176,6,9,2546,187844
177,16,0,2550,42788
178,16,1,2550,42788
179,16,2,2550,42788
180,16,3,2550,42788
181,16,4,2550,42788
182,16,5,2550,42788
183,16,6,2550,42788
184,16,7,2550,42788
185,16,8,2550,42788
186,16,9,2550,42788
187,10,9,43092,42787
207,17,0,0,0
208,17,1,0,0
209,17,2,0,0
210,17,3,0,0
211,17,4,0,0
212,17,5,0,0
213,17,6,0,0
214,17,7,0,0
215,17,8,0,0
216,17,9,0,0
267,77,1,3860,42788
268,77,2,3860,42788
269,77,3,3860,42788
270,77,4,3860,42788
271,77,5,3860,42788
272,77,6,3860,42788
273,77,7,3860,42788
274,77,8,3860,42788
275,77,9,3860,42788
307,117,1,4321,1063
308,117,2,4321,1064
309,117,3,4321,1065
310,117,4,4321,1066
311,117,5,4321,1067
312,117,6,4321,1068
313,117,7,4321,1069
314,117,8,4321,1070
315,117,9,4321,1071
327,137,1,5051,0
328,137,2,5051,0
329,137,3,5051,0
330,137,4,5051,0
331,137,5,5051,0
332,137,6,5051,0
333,137,7,5051,0
334,137,8,5051,0
335,137,9,5051,0
347,157,1,5314,0
348,157,2,5314,0
349,157,3,5314,0
350,157,4,5314,0
351,157,5,5314,0
352,157,6,5314,0
353,157,7,5314,0
354,157,8,5314,0
355,157,9,5314,0
367,177,1,5554,0
368,177,2,5554,0
369,177,3,5554,0
370,177,4,5554,0
372,177,5,5554,0
373,177,6,5554,0
374,177,7,5554,0
375,177,8,5554,0
376,177,9,5554,0
377,117,0,4321,0
379,77,0,3860,42788
380,177,0,5554,0
381,137,0,5051,0
382,157,0,5314,0
383,178,1,10918,1054
384,178,8,10918,1062
385,178,9,10918,1059
386,178,4,563,1058
387,178,5,649,1059
388,178,2,15168,1055
389,178,7,10918,1060
390,178,6,10918,1060
391,178,3,10918,1057
395,178,0,10918,1054
396,186,1,12141,0
397,186,2,12141,0
398,186,3,12141,0
399,186,4,12141,0
400,186,5,12141,0
401,186,6,12141,0
402,186,7,12141,0
403,186,8,12141,0
404,186,9,12141,0
405,187,1,14091,0
406,187,2,14091,0
407,187,3,14091,0
408,187,4,14091,0
409,187,-1,14091,0
410,187,7,14091,0
411,187,6,14091,0
412,187,8,14091,0
413,187,9,14091,0
440,201,1,20696,0
441,201,3,20697,0
442,201,8,20696,0
452,7,10,42787,42787
476,234,8,25655,0
477,236,3,25655,0
478,236,1,25655,0
479,236,6,25655,0
480,236,7,25655,0
481,236,5,25655,0
486,245,1,28689,42787
487,245,6,28689,42787
488,245,7,28689,42787
489,245,2,28689,42787
490,245,8,28689,42787
491,245,4,28689,42787
492,245,9,28689,42787
493,245,3,28689,42787
494,245,10,28689,42787
495,245,5,28689,42787
496,246,1,28690,1054
497,246,6,28690,1059
