ID,SpellID,CurrencyTypesID,CurrencyCount
398,125144,697,1
399,125145,697,1
400,132171,697,1
401,132172,697,1
402,132173,697,1
403,132174,697,1
404,132175,697,1
405,132176,697,1
406,132177,697,1
407,132178,697,1
408,132179,697,1
409,132180,697,1
410,132181,697,1
411,132182,697,1
412,132183,697,1
413,132184,697,1
414,132185,697,1
415,132186,697,1
416,132187,697,1
417,132188,697,1
418,132189,697,1
419,132190,697,1
420,132191,697,1
421,132192,697,1
422,132193,697,1
423,132194,697,1
424,132195,697,1
425,132196,697,1
426,132197,697,1
427,132198,697,1
428,132199,697,1
429,132200,697,1
430,132201,697,1
431,132202,697,1
432,132203,697,1
433,132204,697,1
434,132205,697,1
435,132206,697,1
436,136381,752,1
437,137554,752,1
438,139659,752,1
439,139661,752,1
440,139662,752,1
441,139663,752,1
442,139664,752,1
443,139665,752,1
444,139666,752,1
445,139667,752,1
446,139668,752,1
447,139669,752,1
448,139670,752,1
449,139671,752,1
450,139673,752,1
451,139674,752,1
452,139677,752,1
453,139679,752,1
454,139680,752,1
455,139682,752,1
456,139684,752,1
457,139686,752,1
458,139687,752,1
459,139688,752,1
460,139689,752,1
461,139690,752,1
462,139691,752,1
463,139692,752,1
464,139693,752,1
465,139694,752,1
466,140807,752,1
467,145909,776,1
468,145910,776,1
469,145911,776,1
470,145912,776,1
471,145913,776,1
472,145914,776,1
473,145915,776,1
474,145916,776,1
475,145917,776,1
476,145918,776,1
477,145919,776,1
478,145920,776,1
479,145921,776,1
480,145922,776,1
481,145923,776,1
482,145924,776,1
483,145925,776,1
484,145926,776,1
485,145927,776,1
486,145928,776,1
487,145929,776,1
488,145930,776,1
489,145931,776,1
490,145932,776,1
491,145933,776,1
492,145934,776,1
493,145935,776,1
494,145936,776,1
495,148314,776,1
496,148316,776,1
497,148317,776,1
498,148320,776,1
499,151559,776,1
501,163418,944,500
502,163435,776,1
503,163533,776,1
504,165021,776,1
505,165037,776,1
506,165038,776,1
507,165041,776,1
508,165043,776,1
509,165044,776,1
510,165045,776,1
511,165046,776,1
512,165047,776,1
513,165048,776,1
514,165049,776,1
515,165050,776,1
516,165170,776,1
517,165174,776,1
518,165176,776,1
519,168860,944,500
522,177205,824,100
523,177208,824,100
524,177503,994,1
525,177504,994,1
526,177505,994,1
527,177506,994,1
528,177507,994,1
529,177508,994,1
530,177509,994,1
531,177510,994,1
532,177511,994,1
533,177512,994,1
534,177513,994,1
535,177515,994,1
536,177516,994,1
537,177517,994,1
538,177518,994,1
539,177519,994,1
540,177520,994,1
541,177521,994,1
542,177522,994,1
543,177523,994,1
544,177524,994,1
545,177525,994,1
546,177526,994,1
547,177528,994,1
548,177529,994,1
549,177530,994,1
550,177531,994,1
551,177533,994,1
552,177534,994,1
553,177535,994,1
554,177536,994,1
555,177537,994,1
556,177538,994,1
557,177539,994,1
